match_id,innings_number,powerplay_type,from_over,to_over
1298145,1,mandatory,0.1,5.6
1298145,2,mandatory,0.1,5.6
1298146,1,mandatory,0.1,5.6
1298146,2,mandatory,0.1,5.6
1298147,1,mandatory,0.1,5.6
1298147,2,mandatory,0.1,5.6
1298149,1,mandatory,0.1,5.6
1298149,2,mandatory,0.1,5.6
1298150,1,mandatory,0.1,5.6
1298150,2,mandatory,0.1,5.6
1298151,1,mandatory,0.1,5.6
1298151,2,mandatory,0.1,5.6
1298152,1,mandatory,0.1,2.6
1298152,2,mandatory,0.1,1.7
1298153,1,mandatory,0.1,5.6
1298153,2,mandatory,0.1,5.6
1298154,1,mandatory,0.1,5.6
1298154,2,mandatory,0.1,5.8
1298156,1,mandatory,0.1,5.6
1298156,2,mandatory,0.1,5.7
1298157,1,mandatory,0.1,5.6
1298157,2,mandatory,0.1,5.6
1298158,1,mandatory,0.1,5.7
1298158,2,mandatory,0.1,5.6
1298161,1,mandatory,0.1,5.6
1298161,2,mandatory,0.1,5.6
1298162,1,mandatory,0.1,5.6
1298162,2,mandatory,0.1,5.6
1298163,1,mandatory,0.1,5.6
1298163,2,mandatory,0.1,5.6
1298164,1,mandatory,0.1,5.6
1298164,2,mandatory,0.1,5.6
1298165,1,mandatory,0.1,5.6
1298165,2,mandatory,0.1,5.7
1298167,1,mandatory,0.1,5.6
1298167,2,mandatory,0.1,5.7
1298168,1,mandatory,0.1,5.7
1298168,2,mandatory,0.1,5.6
1298169,1,mandatory,0.1,5.6
1298169,2,mandatory,0.1,5.6
1298170,1,mandatory,0.1,5.7
1298170,2,mandatory,0.1,5.6
1298171,1,mandatory,0.1,5.7
1298171,2,mandatory,0.1,5.6
1298173,1,mandatory,0.1,5.6
1298173,2,mandatory,0.1,5.6
1298174,1,mandatory,0.1,5.6
1298174,2,mandatory,0.1,5.6
1298175,1,mandatory,0.1,5.6
1298175,2,mandatory,0.1,5.6
1298176,1,mandatory,0.1,5.6
1298176,2,mandatory,0.1,5.6
1298177,1,mandatory,0.1,5.6
1298177,2,mandatory,0.1,5.6
1298178,1,mandatory,0.1,5.6
1298178,2,mandatory,0.1,5.6
1298179,1,mandatory,0.1,5.7
1298179,2,mandatory,0.1,5.7
1299566,1,mandatory,0.1,5.6
1299566,2,mandatory,0.1,5.6
1299567,1,mandatory,0.1,5.7
1299567,2,mandatory,0.1,5.6
1299568,1,mandatory,0.1,5.8
1299568,2,mandatory,0.1,5.6
1299569,1,mandatory,0.1,5.6
1299569,2,mandatory,0.1,5.6
1299570,1,mandatory,0.1,5.6
1299570,2,mandatory,0.1,5.6
1299571,1,mandatory,0.1,5.6
1299571,2,mandatory,0.1,5.6
1299572,1,mandatory,0.1,5.6
1299572,2,mandatory,0.1,5.6
1299573,1,mandatory,0.1,5.6
1299573,2,mandatory,0.1,5.6
1299574,1,mandatory,0.1,5.6
1299574,2,mandatory,0.1,5.6
1299575,1,mandatory,0.1,5.6
1299575,2,mandatory,0.1,5.7
1299576,1,mandatory,0.1,5.6
1299576,2,mandatory,0.1,5.6
1299577,1,mandatory,0.1,5.6
1299577,2,mandatory,0.1,2.5
1299578,1,mandatory,0.1,5.6
1299578,2,mandatory,0.1,5.6
1299579,1,mandatory,0.1,5.6
1299579,2,mandatory,0.1,5.6
1299580,1,mandatory,0.1,5.6
1299580,2,mandatory,0.1,5.6
1299581,1,mandatory,0.1,5.6
1299581,2,mandatory,0.1,5.6
1299582,1,mandatory,0.1,5.7
1299582,2,mandatory,0.1,5.6
1299583,1,mandatory,0.1,5.6
1299583,2,mandatory,0.1,5.6
1299584,1,mandatory,0.1,5.6
1299584,2,mandatory,0.1,5.6
1299585,1,mandatory,0.1,5.6
1299585,2,mandatory,0.1,5.6
1299592,1,mandatory,0.1,5.6
1299592,2,mandatory,0.1,5.6
1299593,1,mandatory,0.1,5.6
1299593,2,mandatory,0.1,5.6
1299594,1,mandatory,0.1,5.6
1299594,2,mandatory,0.1,5.6
1299595,1,mandatory,0.1,5.6
1299595,2,mandatory,0.1,5.6
1299596,1,mandatory,0.1,5.6
1299596,2,mandatory,0.1,5.7
1299638,1,mandatory,0.1,5.6
1299638,2,mandatory,0.1,5.7
1303307,1,mandatory,0.1,3.6
1303307,2,mandatory,0.1,3.7
1303308,1,mandatory,0.1,5.6
1303308,2,mandatory,0.1,5.7
1303312,1,mandatory,0.1,5.6
1303312,2,mandatory,0.1,5.6
1303313,1,mandatory,0.1,5.6
1303313,2,mandatory,0.1,5.6
1303314,1,mandatory,0.1,5.6
1303314,2,mandatory,0.1,5.6
1303315,1,mandatory,0.1,5.6
1303315,2,mandatory,0.1,5.6
1303316,1,mandatory,0.1,5.6
1303316,2,mandatory,0.1,5.6
1305498,1,mandatory,0.1,5.6
1305498,2,mandatory,0.1,5.6
1305499,1,mandatory,0.1,5.7
1305499,2,mandatory,0.1,5.7
1305500,1,mandatory,0.1,5.7
1305500,2,mandatory,0.1,5.7
1305501,1,mandatory,0.1,5.6
1305501,2,mandatory,0.1,5.6
1305502,1,mandatory,0.1,5.6
1305502,2,mandatory,0.1,5.6
1305503,1,mandatory,0.1,5.8
1305503,2,mandatory,0.1,5.6
1305504,1,mandatory,0.1,5.6
1305504,2,mandatory,0.1,5.6
1307293,1,mandatory,0.1,5.6
1307293,2,mandatory,0.1,5.6
1307294,1,mandatory,0.1,5.6
1307294,2,mandatory,0.1,5.6
1307295,1,mandatory,0.1,5.6
1307295,2,mandatory,0.1,5.7
1307477,1,mandatory,0.1,5.6
1307477,2,mandatory,0.1,5.6
1307478,1,mandatory,0.1,5.7
1307478,2,mandatory,0.1,5.6
1309701,1,mandatory,0.1,5.6
1309701,2,mandatory,0.1,5.6
1309702,1,mandatory,0.1,5.6
1309702,2,mandatory,0.1,5.6
1309703,1,mandatory,0.1,5.6
1309703,2,mandatory,0.1,5.7
1310161,1,mandatory,0.1,5.6
1310161,2,mandatory,0.1,5.6
1310162,1,mandatory,0.1,5.6
1310162,2,mandatory,0.1,5.6
1310163,1,mandatory,0.1,5.6
1310163,2,mandatory,0.1,5.6
1310164,1,mandatory,0.1,5.6
1310164,2,mandatory,0.1,5.6
1310165,1,mandatory,0.1,5.6
1310165,2,mandatory,0.1,5.6
1310166,1,mandatory,0.1,5.6
1310166,2,mandatory,0.1,5.6
1310167,1,mandatory,0.1,5.7
1310167,2,mandatory,0.1,5.6
1310168,1,mandatory,0.1,5.6
1310168,2,mandatory,0.1,5.6
1310169,1,mandatory,0.1,5.6
1310169,2,mandatory,0.1,5.7
1310170,1,mandatory,0.1,5.1
1310170,2,mandatory,0.1,5.6
1310171,1,mandatory,0.1,5.6
1310171,2,mandatory,0.1,5.8
1310172,1,mandatory,0.1,5.7
1310172,2,mandatory,0.1,5.7
1310173,1,mandatory,0.1,5.6
1310173,2,mandatory,0.1,5.7
1310174,1,mandatory,0.1,5.6
1310174,2,mandatory,0.1,5.7
1310175,1,mandatory,0.1,5.8
1310175,2,mandatory,0.1,5.8
1310176,1,mandatory,0.1,5.6
1310176,2,mandatory,0.1,5.6
1310177,1,mandatory,0.1,5.7
1310177,2,mandatory,0.1,5.6
1310178,1,mandatory,0.1,5.6
1310178,2,mandatory,0.1,5.7
1310179,1,mandatory,0.1,5.6
1310179,2,mandatory,0.1,5.6
1310180,1,mandatory,0.1,5.6
1310180,2,mandatory,0.1,5.1
1310181,1,mandatory,0.1,5.6
1310181,2,mandatory,0.1,5.6
1310182,1,mandatory,0.1,5.6
1310182,2,mandatory,0.1,5.6
1310183,1,mandatory,0.1,5.6
1310183,2,mandatory,0.1,5.8
1310184,1,mandatory,0.1,5.7
1310184,2,mandatory,0.1,5.6
1310185,1,mandatory,0.1,5.7
1310185,2,mandatory,0.1,5.6
1310186,1,mandatory,0.1,5.6
1310186,2,mandatory,0.1,5.7
1310187,1,mandatory,0.1,5.7
1310187,2,mandatory,0.1,5.6
1310188,1,mandatory,0.1,5.6
1310188,2,mandatory,0.1,5.7
1310901,1,mandatory,0.1,5.6
1310901,2,mandatory,0.1,5.6
1310902,1,mandatory,0.1,5.6
1310902,2,mandatory,0.1,5.6
1310938,1,mandatory,0.1,5.6
1310938,2,mandatory,0.1,5.6
1310939,1,mandatory,0.1,5.6
1310939,2,mandatory,0.1,5.6
1310940,1,mandatory,0.1,5.6
1310940,2,mandatory,0.1,5.6
1310941,1,mandatory,0.1,5.6
1310941,2,mandatory,0.1,5.6
1310942,1,mandatory,0.1,5.6
1310942,2,mandatory,0.1,5.6
1317136,1,mandatory,0.1,5.6
1317136,2,mandatory,0.1,5.6
1317137,1,mandatory,0.1,5.6
1317137,2,mandatory,0.1,5.7
1317138,1,mandatory,0.1,5.6
1317138,2,mandatory,0.1,5.7
1317139,1,mandatory,0.1,5.6
1317139,2,mandatory,0.1,5.7
1317149,1,mandatory,0.1,4.7
1317150,1,mandatory,0.1,5.7
1317150,2,mandatory,0.1,5.6
1317151,1,mandatory,0.1,5.6
1317151,2,mandatory,0.1,5.8
1317482,1,mandatory,0.1,5.6
1317482,2,mandatory,0.1,5.6
1317483,1,mandatory,0.1,5.6
1317483,2,mandatory,0.1,5.7
1317486,1,mandatory,0.1,5.6
1317486,2,mandatory,0.1,5.6
1317487,1,mandatory,0.1,5.7
1317487,2,mandatory,0.1,5.6
1317488,1,mandatory,0.1,5.6
1317488,2,mandatory,0.1,3.5
1317903,1,mandatory,0.1,5.6
1317903,2,mandatory,0.1,5.6
1317904,1,mandatory,0.1,5.6
1317904,2,mandatory,0.1,5.6
1317905,1,mandatory,0.1,5.6
1317905,2,mandatory,0.1,5.7
1317906,1,mandatory,0.1,5.6
1317906,2,mandatory,0.1,5.6
1317907,1,mandatory,0.1,5.8
1317907,2,mandatory,0.1,5.6
1317908,1,mandatory,0.1,5.6
1317908,2,mandatory,0.1,5.8
1317909,1,mandatory,0.1,5.7
1317909,2,mandatory,0.1,5.6
1317910,1,mandatory,0.1,5.6
1317910,2,mandatory,0.1,5.6
1318357,1,mandatory,0.1,5.6
1318357,2,mandatory,0.1,5.6
1318358,1,mandatory,0.1,5.6
1318358,2,mandatory,0.1,5.7
1318359,1,mandatory,0.1,5.7
1318359,2,mandatory,0.1,5.6
1318360,1,mandatory,0.1,5.6
1318360,2,mandatory,0.1,5.7
1318361,1,mandatory,0.1,5.6
1318361,2,mandatory,0.1,5.6
1318362,1,mandatory,0.1,5.6
1318362,2,mandatory,0.1,5.6
1320969,1,mandatory,0.1,5.6
1320969,2,mandatory,0.1,5.7
1320973,1,mandatory,0.1,5.6
1320973,2,mandatory,0.1,5.7
1320974,1,mandatory,0.1,5.6
1320974,2,mandatory,0.1,5.6
1320975,1,mandatory,0.1,5.6
1320975,2,mandatory,0.1,5.6
1320976,1,mandatory,0.1,5.6
1320976,2,mandatory,0.1,5.6
1320977,1,mandatory,0.1,5.7
1320977,2,mandatory,0.1,5.6
1320978,1,mandatory,0.1,5.6
1320978,2,mandatory,0.1,5.6
1320979,1,mandatory,0.1,5.6
1320979,2,mandatory,0.1,5.6
1320980,1,mandatory,0.1,5.6
1320980,2,mandatory,0.1,5.6
1320982,1,mandatory,0.1,5.6
1320982,2,mandatory,0.1,5.6
1320984,1,mandatory,0.1,5.6
1320984,2,mandatory,0.1,5.8
1320985,1,mandatory,0.1,5.7
1320985,2,mandatory,0.1,5.7
1320986,1,mandatory,0.1,5.7
1320986,2,mandatory,0.1,5.6
1320987,1,mandatory,0.1,5.6
1320987,2,mandatory,0.1,5.6
1320988,1,mandatory,0.1,5.6
1320988,2,mandatory,0.1,5.6
1321258,1,mandatory,0.1,5.7
1321258,2,mandatory,0.1,5.7
1321259,1,mandatory,0.1,5.6
1321259,2,mandatory,0.1,5.6
1321260,1,mandatory,0.1,5.7
1321260,2,mandatory,0.1,5.8
1321261,1,mandatory,0.1,5.6
1321261,2,mandatory,0.1,5.6
1321262,1,mandatory,0.1,5.7
1321262,2,mandatory,0.1,5.7
1321263,1,mandatory,0.1,5.6
1321263,2,mandatory,0.1,5.6
1321264,1,mandatory,0.1,5.6
1321264,2,mandatory,0.1,5.6
1321265,1,mandatory,0.1,5.6
1321265,2,mandatory,0.1,5.6
1321266,1,mandatory,0.1,5.7
1321266,2,mandatory,0.1,5.6
1321267,1,mandatory,0.1,5.6
1321267,2,mandatory,0.1,5.7
1321268,1,mandatory,0.1,5.6
1321268,2,mandatory,0.1,5.6
1321269,1,mandatory,0.1,5.7
1321269,2,mandatory,0.1,5.6
1321270,1,mandatory,0.1,5.6
1321270,2,mandatory,0.1,5.6
1321271,1,mandatory,0.1,5.7
1321271,2,mandatory,0.1,5.6
1321272,1,mandatory,0.1,5.6
1321272,2,mandatory,0.1,5.6
1321273,1,mandatory,0.1,5.6
1321273,2,mandatory,0.1,5.6
1321274,1,mandatory,0.1,5.6
1321274,2,mandatory,0.1,5.6
1321275,1,mandatory,0.1,5.6
1321275,2,mandatory,0.1,5.6
1321276,1,mandatory,0.1,5.6
1321276,2,mandatory,0.1,5.6
1321277,1,mandatory,0.1,5.7
1321277,2,mandatory,0.1,5.6
1321278,1,mandatory,0.1,5.6
1321278,2,mandatory,0.1,5.7
1321279,1,mandatory,0.1,5.6
1321279,2,mandatory,0.1,5.6
1321280,1,mandatory,0.1,5.6
1321280,2,mandatory,0.1,5.6
1321281,1,mandatory,0.1,5.6
1321281,2,mandatory,0.1,5.6
1321282,1,mandatory,0.1,5.6
1321282,2,mandatory,0.1,5.6
1321283,1,mandatory,0.1,5.7
1321283,2,mandatory,0.1,5.6
1321284,1,mandatory,0.1,5.6
1321284,2,mandatory,0.1,5.6
1321286,1,mandatory,0.1,5.6
1321286,2,mandatory,0.1,5.6
1321287,1,mandatory,0.1,5.6
1321287,2,mandatory,0.1,5.6
1321288,1,mandatory,0.1,5.6
1321288,2,mandatory,0.1,5.6
1321289,1,mandatory,0.1,5.6
1321289,2,mandatory,0.1,5.6
1321290,1,mandatory,0.1,5.6
1321290,2,mandatory,0.1,5.6
1321291,1,mandatory,0.1,5.6
1321291,2,mandatory,0.1,5.6
1321292,1,mandatory,0.1,5.6
1321292,2,mandatory,0.1,5.6
1321293,1,mandatory,0.1,5.6
1321293,2,mandatory,0.1,4.6
1321294,1,mandatory,0.1,5.6
1321294,2,mandatory,0.1,2.6
1321295,1,mandatory,0.1,5.7
1321295,2,mandatory,0.1,5.6
1321296,1,mandatory,0.1,5.7
1321296,2,mandatory,0.1,5.3
1321298,1,mandatory,0.1,5.7
1321298,2,mandatory,0.1,5.6
1321299,1,mandatory,0.1,5.6
1321299,2,mandatory,0.1,5.6
1321301,1,mandatory,0.1,5.7
1321301,2,mandatory,0.1,5.6
1321302,1,mandatory,0.1,5.6
1321302,2,mandatory,0.1,5.6
1321303,1,mandatory,0.1,5.6
1321303,2,mandatory,0.1,5.6
1321305,1,mandatory,0.1,5.6
1321305,2,mandatory,0.1,5.6
1321306,1,mandatory,0.1,5.6
1321306,2,mandatory,0.1,5.6
1321307,1,mandatory,0.1,5.6
1321307,2,mandatory,0.1,5.6
1321308,1,mandatory,0.1,5.6
1321308,2,mandatory,0.1,2.6
1321309,1,mandatory,0.1,5.6
1321309,2,mandatory,0.1,5.6
1321310,1,mandatory,0.1,5.6
1321310,2,mandatory,0.1,5.8
1321311,1,mandatory,0.1,5.7
1321311,2,mandatory,0.1,5.6
1321312,1,mandatory,0.1,5.7
1321312,2,mandatory,0.1,5.8
1321313,1,mandatory,0.1,3.6
1321313,2,mandatory,0.1,3.8
1321465,1,mandatory,0.1,5.8
1321465,2,mandatory,0.1,5.6
1321466,1,mandatory,0.1,5.7
1321466,2,mandatory,0.1,5.6
1321467,1,mandatory,0.1,5.6
1321467,2,mandatory,0.1,5.6
1321468,1,mandatory,0.1,5.6
1321468,2,mandatory,0.1,5.6
1321469,1,mandatory,0.1,5.6
1321469,2,mandatory,0.1,5.7
1321470,1,mandatory,0.1,5.7
1321470,2,mandatory,0.1,5.6
1321471,1,mandatory,0.1,5.6
1321471,2,mandatory,0.1,5.6
1321472,1,mandatory,0.1,5.6
1321472,2,mandatory,0.1,5.6
1321473,1,mandatory,0.1,5.8
1321473,2,mandatory,0.1,5.6
1321474,1,mandatory,0.1,5.6
1321474,2,mandatory,0.1,5.6
1321475,1,mandatory,0.1,5.6
1321475,2,mandatory,0.1,5.7
1321477,1,mandatory,0.1,5.6
1321477,2,mandatory,0.1,5.6
1321478,1,mandatory,0.1,5.6
1321478,2,mandatory,0.1,5.6
1321479,1,mandatory,0.1,5.6
1321479,2,mandatory,0.1,5.6
1321480,1,mandatory,0.1,5.6
1321480,2,mandatory,0.1,5.6
1321481,1,mandatory,0.1,5.7
1321481,2,mandatory,0.1,5.7
1321482,1,mandatory,0.1,5.6
1321482,2,mandatory,0.1,5.6
1321483,1,mandatory,0.1,5.6
1321483,2,mandatory,0.1,5.6
1321484,1,mandatory,0.1,5.6
1321484,2,mandatory,0.1,5.6
1321998,1,mandatory,0.1,5.6
1321998,2,mandatory,0.1,5.6
1322001,1,mandatory,0.1,5.6
1322001,2,mandatory,0.1,3.5
1322002,1,mandatory,0.1,5.6
1322002,2,mandatory,0.1,5.6
1322003,1,mandatory,0.1,2.7
1322003,2,mandatory,0.1,2.6
1322004,1,mandatory,0.1,2.6
1322004,2,mandatory,0.1,2.6
1322005,1,mandatory,0.1,5.6
1322005,2,mandatory,0.1,5.6
1322006,1,mandatory,0.1,5.6
1322006,2,mandatory,0.1,5.6
1322007,1,mandatory,0.1,5.7
1322007,2,mandatory,0.1,5.8
1322009,1,mandatory,0.1,5.6
1322009,2,mandatory,0.1,5.6
1322010,1,mandatory,0.1,5.7
1322010,2,mandatory,0.1,5.7
1322011,1,mandatory,0.1,4.6
1322011,2,mandatory,0.1,4.7
1322012,1,mandatory,0.1,5.6
1322012,2,mandatory,0.1,5.6
1322276,1,mandatory,0.1,5.6
1322276,2,mandatory,0.1,5.6
1322277,1,mandatory,0.1,5.6
1322277,2,mandatory,0.1,5.6
1322334,1,mandatory,0.1,5.7
1322334,2,mandatory,0.1,5.6
1322335,1,mandatory,0.1,5.6
1322335,2,mandatory,0.1,5.6
1322336,1,mandatory,0.1,5.6
1322336,2,mandatory,0.1,5.6
1322337,1,mandatory,0.1,5.7
1322337,2,mandatory,0.1,5.7
1322338,1,mandatory,0.1,5.6
1322338,2,mandatory,0.1,5.6
1322339,1,mandatory,0.1,5.6
1322339,2,mandatory,0.1,5.6
1322340,1,mandatory,0.1,5.6
1322340,2,mandatory,0.1,5.6
1322362,1,mandatory,0.1,5.6
1322362,2,mandatory,0.1,5.6
1322363,1,mandatory,0.1,5.6
1322363,2,mandatory,0.1,5.6
1322364,1,mandatory,0.1,5.7
1322364,2,mandatory,0.1,5.7
1323295,1,mandatory,0.1,5.6
1323295,2,mandatory,0.1,5.8
1323296,1,mandatory,0.1,5.7
1323296,2,mandatory,0.1,5.6
1323297,1,mandatory,0.1,5.6
1323297,2,mandatory,0.1,5.6
1323550,1,mandatory,0.1,5.7
1323550,2,mandatory,0.1,5.7
1323551,1,mandatory,0.1,5.7
1323551,2,mandatory,0.1,5.6
1323552,1,mandatory,0.1,5.7
1323552,2,mandatory,0.1,5.7
1327228,1,mandatory,0.1,5.6
1327228,2,mandatory,0.1,5.6
1327229,1,mandatory,0.1,5.6
1327229,2,mandatory,0.1,5.6
1327230,1,mandatory,0.1,5.7
1327230,2,mandatory,0.1,5.6
1327231,1,mandatory,0.1,5.7
1327231,2,mandatory,0.1,5.6
1327232,1,mandatory,0.1,5.6
1327232,2,mandatory,0.1,5.7
1327233,1,mandatory,0.1,5.6
1327233,2,mandatory,0.1,5.6
1327234,1,mandatory,0.1,5.6
1327234,2,mandatory,0.1,5.6
1327270,1,mandatory,0.1,5.6
1327270,2,mandatory,0.1,5.6
1327272,1,mandatory,0.1,5.6
1327272,2,mandatory,0.1,5.8
1327273,1,mandatory,0.1,5.6
1327273,2,mandatory,0.1,5.7
1327274,1,mandatory,0.1,5.6
1327274,2,mandatory,0.1,4.6
1327276,1,mandatory,0.1,5.7
1327276,2,mandatory,0.1,5.6
1327277,1,mandatory,0.1,5.6
1327277,2,mandatory,0.1,5.6
1327280,1,mandatory,0.1,5.6
1327280,2,mandatory,0.1,5.6
1327281,1,mandatory,0.1,5.6
1327281,2,mandatory,0.1,5.6
1327503,1,mandatory,0.1,5.6
1327503,2,mandatory,0.1,5.7
1327504,1,mandatory,0.1,1.6
1327504,2,mandatory,0.1,1.7
1327505,1,mandatory,0.1,5.6
1327505,2,mandatory,0.1,5.6
1327506,1,mandatory,0.1,5.6
1327506,2,mandatory,0.1,5.6
1327507,1,mandatory,0.1,5.6
1327507,2,mandatory,0.1,5.7
1327508,1,mandatory,0.1,5.6
1327508,2,mandatory,0.1,5.6
1328470,1,mandatory,0.1,5.6
1328470,2,mandatory,0.1,5.6
1328471,1,mandatory,0.1,5.6
1328471,2,mandatory,0.1,5.7
1328473,1,mandatory,0.1,5.6
1328473,2,mandatory,0.1,5.6
1328474,1,mandatory,0.1,5.6
1328474,2,mandatory,0.1,5.7
1328476,1,mandatory,0.1,5.6
1328476,2,mandatory,0.1,5.6
1328477,1,mandatory,0.1,5.6
1328477,2,mandatory,0.1,5.1
1328478,1,mandatory,0.1,5.6
1328478,2,mandatory,0.1,5.6
1328849,1,mandatory,0.1,5.6
1328849,2,mandatory,0.1,5.6
1328850,1,mandatory,0.1,5.6
1328850,2,mandatory,0.1,5.7
1328851,1,mandatory,0.1,5.6
1328851,2,mandatory,0.1,5.6
1328852,1,mandatory,0.1,5.6
1328852,2,mandatory,0.1,5.6
1328853,1,mandatory,0.1,5.6
1328853,2,mandatory,0.1,5.6
1328854,1,mandatory,0.1,5.6
1328854,2,mandatory,0.1,5.6
1332496,1,mandatory,0.1,5.7
1332496,2,mandatory,0.1,5.6
1332497,1,mandatory,0.1,5.6
1332497,2,mandatory,0.1,5.6
1332498,1,mandatory,0.1,5.7
1332498,2,mandatory,0.1,5.6
1332501,1,mandatory,0.1,5.6
1332501,2,mandatory,0.1,5.6
1332503,1,mandatory,0.1,5.6
1332503,2,mandatory,0.1,5.7
1332504,1,mandatory,0.1,5.6
1332504,2,mandatory,0.1,5.6
1332505,1,mandatory,0.1,5.6
1332505,2,mandatory,0.1,5.6
1332506,1,mandatory,0.1,5.6
1332506,2,mandatory,0.1,3.2
1332507,1,mandatory,0.1,5.6
1332507,2,mandatory,0.1,5.6
1332508,1,mandatory,0.1,4.6
1332508,2,mandatory,0.1,4.6
1332509,1,mandatory,0.1,5.6
1332509,2,mandatory,0.1,5.6
1332510,1,mandatory,0.1,5.6
1332510,2,mandatory,0.1,5.7
1333920,1,mandatory,0.1,5.6
1333920,2,mandatory,0.1,5.7
1333921,1,mandatory,0.1,5.6
1333921,2,mandatory,0.1,5.6
1333922,1,mandatory,0.1,5.6
1333922,2,mandatory,0.1,5.6
1333923,1,mandatory,0.1,5.6
1333923,2,mandatory,0.1,5.6
1333924,1,mandatory,0.1,5.8
1333924,2,mandatory,0.1,5.6
1333925,1,mandatory,0.1,5.6
1333925,2,mandatory,0.1,5.6
1333926,1,mandatory,0.1,5.6
1333926,2,mandatory,0.1,5.6
1333927,1,mandatory,0.1,5.6
1333927,2,mandatory,0.1,5.6
1333928,1,mandatory,0.1,5.8
1333928,2,mandatory,0.1,5.6
1333929,1,mandatory,0.1,5.6
1333929,2,mandatory,0.1,4.6
1333931,1,mandatory,0.1,5.6
1333931,2,mandatory,0.1,5.6
1333932,1,mandatory,0.1,5.7
1333932,2,mandatory,0.1,5.7
1336031,1,mandatory,0.1,5.6
1336031,2,mandatory,0.1,5.6
1336032,1,mandatory,0.1,5.6
1336032,2,mandatory,0.1,5.6
1336048,1,mandatory,0.1,5.6
1336048,2,mandatory,0.1,5.7
1336049,1,mandatory,0.1,5.6
1336049,2,mandatory,0.1,5.6
1336050,1,mandatory,0.1,5.6
1336050,2,mandatory,0.1,5.6
1336051,1,mandatory,0.1,5.6
1336051,2,mandatory,0.1,5.6
1336951,1,mandatory,0.1,5.7
1336951,2,mandatory,0.1,5.6
1336952,1,mandatory,0.1,5.6
1336952,2,mandatory,0.1,5.6
1336953,1,mandatory,0.1,5.7
1336953,2,mandatory,0.1,5.6
1336955,1,mandatory,0.1,5.6
1336955,2,mandatory,0.1,5.6
1336956,1,mandatory,0.1,5.6
1336956,2,mandatory,0.1,5.6
1339205,1,mandatory,0.1,5.7
1339205,2,mandatory,0.1,5.7
1339206,1,mandatory,0.1,5.6
1339206,2,mandatory,0.1,5.6
1339207,1,mandatory,0.1,5.6
1339207,2,mandatory,0.1,5.7
1339208,1,mandatory,0.1,5.6
1339208,2,mandatory,0.1,5.6
1339209,1,mandatory,0.1,5.7
1339209,2,mandatory,0.1,5.6
1339210,1,mandatory,0.1,5.6
1339210,2,mandatory,0.1,5.6
1339604,1,mandatory,0.1,2.6
1339604,2,mandatory,0.1,2.6
1339605,1,mandatory,0.1,5.6
1339605,2,mandatory,0.1,5.6
1339606,1,mandatory,0.1,5.7
1339606,2,mandatory,0.1,5.6
1339614,1,mandatory,0.1,5.6
1339614,2,mandatory,0.1,5.6
1339615,1,mandatory,0.1,5.6
1339615,2,mandatory,0.1,5.7
1339616,1,mandatory,0.1,5.6
1339616,2,mandatory,0.1,5.7
1339617,1,mandatory,0.1,5.6
1339618,1,mandatory,0.1,5.6
1339618,2,mandatory,0.1,5.6
1343740,1,mandatory,0.1,5.6
1343740,2,mandatory,0.1,5.7
1343741,1,mandatory,0.1,5.6
1343741,2,mandatory,0.1,5.8
1343742,1,mandatory,0.1,3.6
1343743,1,mandatory,0.1,5.6
1343744,1,mandatory,0.1,5.6
1343744,2,mandatory,0.1,5.7
1343745,1,mandatory,0.1,5.6
1343745,2,mandatory,0.1,5.8
1343746,1,mandatory,0.1,5.6
1343746,2,mandatory,0.1,3.1
1343747,1,mandatory,0.1,5.7
1343747,2,mandatory,0.1,4.1
1343749,1,mandatory,0.1,5.6
1343749,2,mandatory,0.1,2.3
1343750,1,mandatory,0.1,5.7
1343750,2,mandatory,0.1,5.6
1343753,1,mandatory,0.1,5.7
1343753,2,mandatory,0.1,5.6
1343756,1,mandatory,0.1,3.6
1343756,2,mandatory,0.1,3.6
1343757,1,mandatory,0.1,4.8
1343757,2,mandatory,0.1,4.6
1343758,1,mandatory,0.1,4.6
1343760,1,mandatory,0.1,1.6
1343760,2,mandatory,0.1,1.6
1343761,1,mandatory,0.1,3.7
1343761,2,mandatory,0.1,3.6
1343762,1,mandatory,0.1,5.6
1343762,2,mandatory,0.1,5.6
1343763,1,mandatory,0.1,5.7
1343763,2,mandatory,0.1,2.3
1343764,1,mandatory,0.1,5.6
1343764,2,mandatory,0.1,4.6
1343767,1,mandatory,0.1,5.6
1343768,1,mandatory,0.1,5.6
1343768,2,mandatory,0.1,4.6
1343770,1,mandatory,0.1,5.7
1343770,2,mandatory,0.1,5.6
1343771,1,mandatory,0.1,5.6
1343771,2,mandatory,0.1,5.7
1343772,1,mandatory,0.1,5.6
1343772,2,mandatory,0.1,5.7
1343773,1,mandatory,0.1,5.6
1343773,2,mandatory,0.1,5.7
1343774,1,mandatory,0.1,5.7
1343774,2,mandatory,0.1,5.6
1343775,1,mandatory,0.1,5.6
1343775,2,mandatory,0.1,5.9
1343776,1,mandatory,0.1,5.6
1343776,2,mandatory,0.1,5.6
1343777,1,mandatory,0.1,5.6
1343777,2,mandatory,0.1,5.6
1343778,1,mandatory,0.1,5.6
1343778,2,mandatory,0.1,5.6
1343780,1,mandatory,0.1,3.6
1343780,2,mandatory,0.1,3.6
1343781,1,mandatory,0.1,1.7
1343781,2,mandatory,0.1,1.6
1343782,1,mandatory,0.1,5.6
1343782,2,mandatory,0.1,4.6
1343783,1,mandatory,0.1,5.6
